Code guichet,empty,Code localité,id,Code commune,GUICHETS ,ENTREPRISES  TPE Nombre,ENTREPRISES  TPE Montant,ENTREPRISES PME Nombre,ENTREPRISES PME Montant,ENTREPRISES  GE  (*) Nombre,ENTREPRISES  GE  (*) Montant,ENTREPRISES Entrepreneurs individuels Nombre,ENTREPRISES  Entrepreneurs individuels Montant,ENTREPRISES  Total Nombre,ENTREPRISES  Total Montant,PARTICULIERS Nombre,PARTICULIERS Montant,Code GPS X,Code GPS X2
0784,,90,784,,FOUM OUDI                     ,,,,,,,,,,, 6   , 115   ,-6.429955,32.278491
0785,,70,785,,AZILAL                        ,,,,,,,,,,, 194   ," 5,776   ",-6.5660262,31.9674955
0786,,70,786,,AZILAL MEDINA                 ,,,,,,,,,,, 22   ," 1,250   ",-6.579115,31.955394
0787,,76,787,,TANNANT                       ,,,,,,,,,,, -     , -     ,-6.941659,31.862488
0788,,74,788,,BZOU                          ,,,,,,,,,,, 2   , 2   ,-7.056243,32.091074
0789,,72,789,,TABANNT                       ,,,,,,,,,,, -     , -     ,-6.421074,31.658381
0790,,71,790,,AIT MHAMED                    ,,,,,,,,,,, -     , -     ,-6.474043,31.878496
0791,,70,791,,BNI AYAT                      ,,,,,,,,,,, 4   , 2   ,-6.583632,32.216709
0792,,190,792,,EL KELAA DES SRARHNA VILLE    ,,,,,,,,,,, 26   , 553   ,-7.408602,32.0465491
0793,,190,793,,EL KELAA DES SRARHNA EL QODS  ,,,,,,,,,,, 43   ," 1,508   ",-7.397436,32.0601595
0794,,87,794,,TAGUELEFT                     ,,,,,,,,,,, -     , -     ,-6.126517,32.238498
0795,,73,795,,ZAOUIA AHENSAL                ,,,,,,,,,,, -     , -     ,-6.10606,31.833914
0796,,615,796,,BEN AHMED                     ,,,,,,,,,,, 79   ," 2,392   ",-7.2434999,33.0664238
0797,,620,797,,SOUK TLETA LOULAD             ,,,,,,,,,,, 1   , 1   ,-7.127895,32.991527
0798,,70,798,,FOUM JEMAA                    ,,,,,,,,,,, 5   , 4   ,-6.981152,31.959816
0799,,619,799,,SIDI HAJJAJ                   ,,,,,,,,,,, 15   , 626   ,-7.265544,32.913112
0800,,90,800,,FOUM EL ANSER                 ,,,,,,,,,,, 1   , 0   ,-6.262038,32.37293
0801,,90,801,,SIDI JABER                    ,,,,,,,,,,, 28   , 665   ,-6.453215,32.369941
0802,,100,802,,KHEMIS OULED AYAD             ,,,,,,,,,,, 101   ," 1,496   ",-6.7999229,32.2003244
0803,,90,803,,BENI MELLAL OULED HAMDANE     ,,,,,,,,,,, 146   ," 6,836   ",-6.3675846,32.3361831
0804,,91,804,,OULED MBARK                   ,,,,,,,,,,, 22   , 486   ,-6.455981,32.281142
0805,,92,805,,OULED YAICHE                  ,,,,,,,,,,, 33   , 814   ,-6.328113,32.4354365
0806,,90,806,,BENI MELLAL PPAL              ,,,,,,,,,,, 704   ," 20,736   ",-6.3592816,32.3334411
0807,,90,807,,BENI MELLAL LAAYOUNE          ,,,,,,,,,,, 1   , 0   ,-6.3501513,32.3406115
0808,,90,808,,BENI MELLAL SIDI ABDELHALIM   ,,,,,,,,,,, 32   ," 1,023   ",-6.3493091,32.3352156
0809,,94,809,,DAR OULED ZIDOUH              ,,,,,,,,,,, 33   , 344   ,-6.89751,32.308009
0810,,84,810,,OUAOUIZERHT                   ,,,,,,,,,,, 42   ," 1,140   ",-6.353901,32.158766
0811,,85,811,,AFOURER                       ,,,,,,,,,,, 128   ," 3,042   ",-6.5315974,32.2119568
0812,,90,812,,BENI MELLAL AIN ASSERDOUNE    ,,,,,,,,,,, 161   ," 5,234   ",-6.3447252,32.3403803
0813,,75,813,,AIT ATTAB                     ,,,,,,,,,,, 34   , 991   ,-6.710672,32.110637
0814,,98,814,,TAGHZIRT                      ,,,,,,,,,,, 23   , 442   ,-6.20745,32.437782
0815,,88,815,,TILOUGGUITE                   ,,,,,,,,,,, -     , -     ,-6.211892,32.029326
0816,,70,816,,BINE EL OUIDANE               ,,,,,,,,,,, -     , -     ,-6.460546,32.108388
0817,,70,817,,TNINE TIMOULILT               ,,,,,,,,,,, -     , -     ,-6.464727,32.202888
0818,,621,818,,BERRECHID PPAL                ,,,,,,,,,,, 184   ," 8,673   ",-7.588512,33.265857
0819,,621,819,,BERRECHID YASMINA             ,,,,,,,,,,, 108   ," 3,904   ",-7.5812638,33.263377
0820,,610,820,,DEROUA OULED ZIANE            ,,,,,,,,,,, 500   ," 16,904   ",-7.540778,33.374755
0821,,794,821,,NOUACEUR                      ,,,,,,,,,,, 3   , 5   ,-7.547943,33.373548
0822,,70,822,,TISLIT                        ,,,,,,,,,,, -     , -     ,-6.857346,31.97454
0823,,621,823,,BERRECHID HAY HASSANI         ,,,,,,,,,,, 63   ," 2,404   ",-7.5737939,33.2694142
0824,,405,824,,BEJJAAD 11 JANVIER            ,,,,,,,,,,, 57   ," 1,729   ",-6.39606,32.769197
0825,,400,825,,TACHREFT                      ,,,,,,,,,,, -     , -     ,-6.47562,32.834698
0826,,406,826,,TLETA CHOUGRANE               ,,,,,,,,,,, -     , -     ,-6.380289,32.8977
0827,,400,827,,HAD BNI BATAO                 ,,,,,,,,,,, -     , -     ,-6.289997,32.828772
0828,,405,828,,BEJJAAD PPAL                  ,,,,,,,,,,, 176   ," 4,805   ",-6.3908833,32.770086
0829,,101,829,,FKIH BEN SALAH PPAL           ,,,,,,,,,,, 222   ," 6,241   ",-6.6869429,32.5049052
0830,,95,830,,SEBT OULED NEMMA              ,,,,,,,,,,, 197   ," 6,009   ",-6.7012766,32.294479
0831,,90,831,,SIDI AISSA BEN ALI            ,,,,,,,,,,, -     , -     ,-6.653021,32.342907
0832,,95,832,,SEBT OULAD NEMMA AVENUE DES FA,,,,,,,,,,, 1   , 23   ,-6.7022395,32.2949189
0833,,90,833,,BENI MELLAL HAY MOHAMMADI     ,,,,,,,,,,, 119   ," 3,621   ",-6.358777,32.346993
0834,,108,834,,HAD BRADIA                    ,,,,,,,,,,, 1   , 39   ,-6.536264,32.448498
0835,,108,835,,HAD BRADIA SANABIL            ,,,,,,,,,,, 6   , 385   ,-6.540706,32.453595
0836,,103,836,,BNI OUKIL                     ,,,,,,,,,,, 1   , 1   ,-6.838002,32.574637
0837,,101,837,,FKIH BEN SALAH GARE           ,,,,,,,,,,, 51   ," 1,167   ",-6.687943,32.490189
0838,,101,838,,FKIH BEN SALEH ALLAL BEN ABDELLAH,,,,,,,,,,, -     , -     ,-6.686943,32.504905
0839,,104,839,,KASBA TADLA PPAL              ,,,,,,,,,,, 666   ," 7,482   ",-6.2622714,32.5989812
0840,,104,840,,KASBA TADLA CASERNE ASSOU OUBA,,,,,,,,,,, 37   , 401   ,-6.272035,32.590177
0841,,96,841,,EL KSIBA                      ,,,,,,,,,,, 32   , 670   ,-6.032342,32.566093
0842,,99,842,,ZAOUIA ECHCHEIKH              ,,,,,,,,,,, 125   ," 2,458   ",-5.918117,32.64396
0843,,97,843,,ARHBALA                       ,,,,,,,,,,, -     , -     ,-5.642475,32.47889
0844,,104,844,,KASBA TADLA HAY BOUDRAA       ,,,,,,,,,,, 178   ," 2,710   ",-6.2794651,32.6005404
0845,,96,845,,EL KSIBA MASSIRA              ,,,,,,,,,,, 121   ," 2,565   ",-6.032983,32.567178
0846,,400,846,,KHOURIBGA PPAL                ,,,,,,,,,,, 371   ," 13,254   ",-6.9115699,32.8819433
0847,,400,847,,KHOURIBGA NAHDA               ,,,,,,,,,,, -     , -     ,-6.9041804,32.8857769
0848,,400,848,,KHOURIBGA AL MASSIRA          ,,,,,,,,,,, 2   , 28   ,-6.8918395,32.88916
0849,,810,849,,AGENCE MOBILE                 ,,,,,,,,,,, -     , -     ,-,-
0850,,400,850,,KHOURIBGA HAY ESSALAM         ,,,,,,,,,,, -     , -     ,-6.8992894,32.8760652
0851,,401,851,,BOUJNIBA                      ,,,,,,,,,,, 27   , 946   ,-6.777796,32.8979672
0852,,400,852,,KHOURIBGA FAR                 ,,,,,,,,,,, 74   , 738   ,-6.950934,32.866413
0853,,400,853,,BOULANOUAR                    ,,,,,,,,,,, 8   , 143   ,-6.876921,32.856892
0854,,400,854,,HATTANE                       ,,,,,,,,,,, 17   , 260   ,-6.803278,32.839769
0855,,400,855,,KHOURIBGA ZELLAGA             ,,,,,,,,,,, 130   ," 4,111   ",-6.9160492,32.8880789
0856,,400,856,,EL GUEFFAF                    ,,,,,,,,,,, 60   ," 1,068   ",-6.719652,32.922213
0857,,400,857,,SEBT BENI YAKHLEF             ,,,,,,,,,,, -     , -     ,-6.821094,32.951658
0858,,400,858,,KHOURIBGA AL QODS             ,,,,,,,,,,, 115   ," 4,081   ",-6.9301925,32.8854143
0859,,400,859,,KHOURIBGA AL FATH             ,,,,,,,,,,, 26   , 816   ,-6.9286931,32.8902512
0860,,411,860,,OUED ZEM PPAL                 ,,,,,,,,,,, 185   ," 14,257   ",-6.5706571,32.861495
0861,,411,861,,OUED ZEM EL KOREA             ,,,,,,,,,,, -     , -     ,-6.5859497,32.8605104
0862,,411,862,,OUED ZEM EL MADINA            ,,,,,,,,,,, -     , -     ,-6.568249,32.862673
0863,,384,863,,MOULAY BOUAZZA                ,,,,,,,,,,, 7   , 49   ,-6.196445,33.22655
0864,,400,864,,OULED BOUGHADI                ,,,,,,,,,,, -     , -     ,-6.711759,33.073693
0865,,411,865,,OUED ZEM AL WAHDA             ,,,,,,,,,,, 28   ," 1,957   ",-6.5779822,32.8591767
0866,,610,866,,SETTAT PRINCIPAL              ,,,,,,,,,,, 382   ," 22,794   ",-7.620497,33.001954
0867,,610,867,,SETTAT NAFISSE                ,,,,,,,,,,, -     , -     ,-7.616873,33.004849
0868,,610,868,,SETTAT BIR BAOUCH             ,,,,,,,,,,, -     , -     ,-7.526032,33.036055
0869,,626,869,,EL BOUROUJ                    ,,,,,,,,,,, 6   , 341   ,-7.1909273,32.5068664
0870,,623,870,,OULAD ABBOU                   ,,,,,,,,,,, 9   , 128   ,-7.937413,33.116657
0871,,614,871,,OULAD SAID                    ,,,,,,,,,,, -     , -     ,-7.814881,32.968424
0872,,618,872,,RAS EL AIN                    ,,,,,,,,,,, 5   , 131   ,-7.393836,32.980979
0873,,610,873,,BNI KHLOUG                    ,,,,,,,,,,, 6   , 65   ,-7.380589,32.641554
0874,,610,874,,SIDI RAHHAL CHAOUIA           ,,,,,,,,,,, 2   , 2   ,-7.771638,32.780353
0875,,610,875,,GUISSER                       ,,,,,,,,,,, -     , -     ,-7.5095308,32.7720301
0876,,610,876,,SETTAT EL FARAH               ,,,,,,,,,,, 144   ," 5,562   ",-7.6268452,33.008533
0877,,177,877,,BIR JDID                      ,,,,,,,,,,, 57   ," 1,624   ",-7.993892,33.375008
0878,,629,878,,HAD SOUALEM                   ,,,,,,,,,,, 170   ," 12,263   ",-7.8599668,33.4186679
0879,,610,879,,SETTAT SAMIR                  ,,,,,,,,,,, 47   ," 2,942   ",-7.6102102,33.0019379
0880,,240,880,,ARBAA IDA OUGOURD             ,,,,,,,,,,, -     , -     ,-9.637526,31.424067
0881,,175,881,,SIDI BOUZID                   ,,,,,,,,,,, 19   ," 1,250   ",-8.5519083,33.2302026
0882,,171,882,,MOULAY ABDELLAH               ,,,,,,,,,,, 24   , 898   ,-8.58798,33.198697
0883,,188,883,,TNINE GHARBIA                 ,,,,,,,,,,, -     , -     ,-8.8549108,32.5701196
0884,,183,884,,OULAD AMRANE                  ,,,,,,,,,,, 11   , 424   ,-8.517843,32.390845
0885,,170,885,,EL JADIDA PPAL                ,,,,,,,,,,, 393   ," 43,922   ",-8.5019964,33.2513695
0886,,170,886,,EL JADIDA BIRANZARANE         ,,,,,,,,,,, 48   ," 2,913   ",-8.4924316,33.2230587
0887,,170,887,,EL JADIDA SAADA               ,,,,,,,,,,, 75   ," 6,358   ",-8.5273916,33.2412359
0888,,170,888,,EL JADIDA BOUCHRIT            ,,,,,,,,,,, 21   , 802   ,-8.5087891,33.2539771
0889,,170,889,,EL JADIDA JOUHARA             ,,,,,,,,,,, 35   ," 2,470   ",-8.4932175,33.2331664
0890,,176,890,,AZEMMOUR                      ,,,,,,,,,,, 61   ," 3,824   ",-8.3432821,33.2887579
0891,,176,891,,AZEMMOUR OUM ERRABIA          ,,,,,,,,,,, -     , -     ,-8.342500,33.280556
0892,,186,892,,KHEMIS DES ZEMAMRA            ,,,,,,,,,,, 34   ," 1,392   ",-8.6961696,32.625473
0893,,179,893,,SIDI BENNOUR                  ,,,,,,,,,,, 162   ," 7,123   ",-8.4233366,32.6494829
0894,,185,894,,OULED FREJ                    ,,,,,,,,,,, 51   ," 4,405   ",-8.2217887,32.9565033
0895,,184,895,,SIDI SMAIL                    ,,,,,,,,,,, 8   , 90   ,-8.5100887,32.8238099
0896,,182,896,,ARBAA AOUNATE                 ,,,,,,,,,,, 2   , 42   ,-8.19432,32.741409
0897,,170,897,,EL JADIDA PLATEAU             ,,,,,,,,,,, 136   ," 10,341   ",-8.5163959,33.2495953
0898,,187,898,,OUALIDIA                      ,,,,,,,,,,, 15   ," 1,019   ",-9.0336478,32.7345777
0899,,181,899,,SEBT BENI HLAL                ,,,,,,,,,,, 2   , 12   ,-8.3776975,32.8004692
0900,,590,900,,SAFI PPAL                     ,,,,,,,,,,, 300   ," 12,140   ",-9.234803,32.294012
0901,,590,901,,SAFI AL MASSIRA               ,,,,,,,,,,, 21   ," 2,453   ",-9.225643,32.2833935
0902,,590,902,,SAFI LES COURSES              ,,,,,,,,,,, -     , -     ,-9.2455664,32.2742455
0903,,590,903,,SAFI NOUVELLE MEDINA          ,,,,,,,,,,, -     , -     ,-9.230729,32.296746
0904,,601,904,,CHEMAIA                       ,,,,,,,,,,, 161   ," 5,098   ",-8.6220842,32.0802859
0905,,596,905,,JEMAA SHAIM                   ,,,,,,,,,,, 1   , 8   ,-8.841151,32.354543
0906,,607,906,,YOUSSOUFIA                    ,,,,,,,,,,, 106   ," 4,735   ",-8.5346429,32.2436692
0907,,607,907,,YOUSSOUFIA QUARTIER TAKADOUM  ,,,,,,,,,,, 7   , 402   ,-8.5352612,32.2534451
0908,,595,908,,TLETA SIDI BOUGUEDRA          ,,,,,,,,,,, 1   , 478   ,-8.979655,32.255809
0909,,593,909,,SEBT GZOULA                   ,,,,,,,,,,, 36   ," 1,459   ",-9.0865396,32.1073208
0910,,590,910,,SAFI SIDI BOUDHAB             ,,,,,,,,,,, 186   ," 6,414   ",-9.2432061,32.2970977
0911,,599,911,,HAD HARARA                    ,,,,,,,,,,, -     , -     ,-9.135277,32.438171
0912,,590,912,,TLETA IRHOUD                  ,,,,,,,,,,, -     , -     ,-8.88088,31.859606
0913,,590,913,,SAFI SIDI OUASSEL             ,,,,,,,,,,, 48   ," 2,981   ",-9.250094,32.2568418
0914,,240,914,,ESSAOUIRA PPAL                ,,,,,,,,,,, 105   ," 5,328   ",-9.7663549,31.5101604
0915,,240,915,,ESSAOUIRA SCALA               ,,,,,,,,,,, 2   ," 1,388   ",-9.7708471,31.513418
0916,,251,916,,TAMANAR                       ,,,,,,,,,,, 2   , 7   ,-9.678676,30.999738
0917,,256,917,,SMIMOU                        ,,,,,,,,,,, -     , -     ,-9.703634,31.212379
0918,,246,918,,TLATA HANCHANE                ,,,,,,,,,,, -     , -     ,-9.4429315,31.5257773
0919,,243,919,,TAFTECHT                      ,,,,,,,,,,, -     , -     ,-9.253355,31.581543
0920,,248,920,,TALMEST                       ,,,,,,,,,,, 1   , 2   ,-9.3376441,31.8160256
0921,,240,921,,BIZDAD                        ,,,,,,,,,,, -     , -     ,-9.374181,31.27492
0922,,252,922,,AIT DAOUD                     ,,,,,,,,,,, -     , -     ,-9.351098,31.080678
0923,,590,923,,SIDI AHMED                    ,,,,,,,,,,, 6   , 62   ,-8.495232,32.212649
0924,,590,924,,SAFI SIDI ABDELKRIM           ,,,,,,,,,,, 241   ," 9,435   ",-9.2343977,32.3070072
0925,,110,925,,BENSLIMANE PPAL               ,,,,,,,,,,, 404   ," 26,722   ",-7.1199131,33.6117668
0926,,110,926,,BENSLIMANE FAR                ,,,,,,,,,,, -     , -     ,-7.156389,33.620556
0927,,122,927,,BENI YEKHLEF                  ,,,,,,,,,,, 76   ," 4,297   ",-7.340546,33.683599
0928,,111,928,,FEDALATE                      ,,,,,,,,,,, 12   , 341   ,-7.30752,33.568732
0929,,110,929,,BENSLIMANE FATH               ,,,,,,,,,,, 119   ," 6,251   ",-7.129725,33.625028
0930,,590,930,,SAFI AZIB DRAI                ,,,,,,,,,,, 93   ," 1,988   ",-9.219847,32.292944
0931,,112,931,,MELLILA                       ,,,,,,,,,,, 1   , 0   ,-7.146059,33.388845
0932,,240,932,,ESSAOUIRA GARE ROUTIERE       ,,,,,,,,,,, 130   ," 6,158   ",-9.7602475,31.517098
0933,,123,933,,SIDI MOUSSA BEN ALI           ,,,,,,,,,,, 21   , 761   ,-7.373482,33.562633
0934,,244,934,,HAD DRAA                      ,,,,,,,,,,, -     , -     ,-9.537343,31.577423
0935,,240,935,,ZAOUIA BEN HMIDA              ,,,,,,,,,,, -     , -     ,-9.372475,31.754376
0936,,190,936,,SAHRIJ                        ,,,,,,,,,,, 6   , 156   ,-7.149729,31.803303
0937,,194,937,,LAATAOUIA ECHCHAIBIA          ,,,,,,,,,,, 92   ," 2,285   ",-7.3121913,31.8335424
0938,,207,938,,TAMELELT                      ,,,,,,,,,,, 7   , 276   ,-7.50901,31.816475
0939,,478,939,,ASNI                          ,,,,,,,,,,, 7   , 200   ,-7.984041,31.247219
0940,,197,940,,SIDI BOU OTHMANE              ,,,,,,,,,,, 2   , 53   ,-7.943834,31.902589
0941,,468,941,,SIDI MOKHTAR                  ,,,,,,,,,,, 6   , 317   ,-9.011192,31.579132
0942,,196,942,,SIDI RAHHAL                   ,,,,,,,,,,, 15   , 266   ,-7.4704752,31.652372
0943,,462,943,,TLETA NYACOUB                 ,,,,,,,,,,, -     , -     ,-8.182944,30.991135
0944,,475,944,,TAHANAOUTE                    ,,,,,,,,,,, 109   ," 3,811   ",-7.946302,31.367329
0945,,190,945,,HAD RAS EL AIN                ,,,,,,,,,,, -     , -     ,-7.618614,31.753332
0946,,190,946,,NZALATE LAADIM                ,,,,,,,,,,, -     , -     ,-7.952653,32.097854
0947,,201,947,,BENGUERIR PPAL                ,,,,,,,,,,, 363   ," 15,321   ",-7.9604665,32.2384275
0948,,201,948,,BENGUERIR BASE MILITAIRE      ,,,,,,,,,,, 289   ," 5,366   ",-7.906637,32.129541
0949,,500,949,,NADOR OULED BOUTAYEB          ,,,,,,,,,,, 2   , 156   ,-2.9489735,35.1669522
0950,,640,950,,TANGER ZONE FRANCHE           ,,,,,,,,,,, -     , -     ,-5.8042091,35.7845816
0951,,346,951,,SIDI KACEM BIR ANZARANE       ,,,,,,,,,,, -     , -     ,-5.711917,34.217256
0952,,643,952,,ASSILAH IBNOU HANBAL          ,,,,,,,,,,, -     , -     ,-6.036878,35.456801
0953,,270,953,,FES BENDEBBAB                 ,,,,,,,,,,, 151   ," 8,529   ",-4.999246,34.065041
0954,,330,954,,KENITRA SAKNIA                ,,,,,,,,,,, 78   ," 3,306   ",-6.5519299,34.2493915
0955,,570,955,,OUJDA SAMARA                  ,,,,,,,,,,, 53   ," 2,116   ",-1.9411348,34.6512576
0956,,570,956,,OUJDA 18 MAI                  ,,,,,,,,,,, 20   , 718   ,-1.9522459,34.683083
0957,,270,957,,FES AL WIFAK                  ,,,,,,,,,,, 68   ," 4,534   ",-5.0269801,34.0193454
0958,,810,958,,RABAT MUSEE DES PTT           ,,,,,,,,,,, -     , -     ,-6.834510,34.014703
0959,,780,959,,CASA HAY SEDRI NCR            ,,,,,,,,,,, 113   ," 6,487   ",-7.558484,33.569181
0960,,179,960,,SIDI BENNOUR AL MASSIRA       ,,,,,,,,,,, 9   , 319   ,-8.431192,32.648978
0961,,270,961,,FES HAY TAREK                 ,,,,,,,,,,, 39   ," 1,003   ",-5.0239921,34.0279441
0962,,542,962,,BIRGANDOUZ                    ,,,,,,,,,,, 8   , 270   ,-16.467444,21.612778
0963,,780,963,,CASABLANCA ANASSI,,,,,,,,,,, 117   ," 7,312   ",-7.4991449,33.5945039
0964,,400,964,,KHOURIBGA AL AMAL,,,,,,,,,,, 72   ," 2,782   ",-6.927817,32.890159
0965,,610,965,,SETTAT HAY MIMOUNA,,,,,,,,,,, 85   ," 2,180   ",-7.6276714,33.0049375
0966,,480,966,,MEKNES SIDI BOUZEKRI,,,,,,,,,,, 72   ," 3,666   ",-5.5345559,33.8639947
0967,,815,967,,SALE DAR HAMRA,,,,,,,,,,, 118   ," 3,509   ",-6.7806352,34.0634723
0968,,10,968,,AGADIR DRARGA,,,,,,,,,,, 76   ," 3,205   ",-9.4842133,30.3830543
0969,,10,969,,SIDI BIBI,,,,,,,,,,, 68   ," 2,202   ",-9.524986,30.239224
0970,,450,970,,MARRAKECH ABRAJ AL KOUTOUBIA,,,,,,,,,,, 23   ," 1,220   ",-8.056884,31.573565
0971,,450,971,,MARRAKECH BORJ ZAITOUN,,,,,,,,,,, 21   ," 1,191   ",-8.048822,31.587357
0972,,450,972,,MARRAKECH TARGA,,,,,,,,,,, 21   , 808   ,-8.0493415,31.636201
0973,,450,973,,MARRAKECH AZZOUZIA,,,,,,,,,,, 23   ," 1,086   ",-8.061733,31.682816
0974,,450,974,,MARRAKECH JARDINS DES ORANGERS,,,,,,,,,,, -     , -     ,-7.999039,31.610091
0975,,780,975,,CASABLANCA AL AZHAR,,,,,,,,,,, 41   ," 2,704   ",-7.4842001,33.6008676
0976,,780,976,,CASABLANCA DRISS EL HARTI,,,,,,,,,,, 38   ," 2,584   ",-7.5740326,33.5478418
0977,,41,977,,ASKAOUN,,,,,,,,,,, -     , -     ,-7.776181,30.740281
0978,,625,978,,SIDI RAHHAL PLAGE,,,,,,,,,,, 38   ," 2,888   ",-7.956647,33.472091
0979,,780,979,,CASABLANCA ADDOHA,,,,,,,,,,, 294   ," 40,526   ",-7.543151,33.604872
0980,,810,980,,RABAT ADDOHA,,,,,,,,,,, 57   ," 11,126   ", -6.849225,33.998991
0981,,570,981,,OUJDA BASSATINE,,,,,,,,,,, 3   , 48   ,-1.88136,34.709653
0982,,530,982,,DAKHLA AL WAKALA,,,,,,,,,,, 232   ," 5,024   ",-15.951808,23.701667
0983,,270,983,,FES ZOUAGHA,,,,,,,,,,, 53   ," 2,415   ",-5.035893,34.021644
0984,,750,984,,TIZNIT AL MASSIRA,,,,,,,,,,, 21   ," 1,558   ",-9.7195182,29.6830172
0985,,728,985,,MDIQ MARINA,,,,,,,,,,, 36   ," 3,089   ",-5.340782,35.754027
0986,,480,986,,MEKNES MARJANE,,,,,,,,,,, 71   ," 7,155   ",-5.576302,33.862224
0987,,690,987,,TAZA MOULAY YOUSSEF,,,,,,,,,,, 76   ," 2,207   ",-4.011048,34.213368
0988,,640,988,,TANGER PORT MED,,,,,,,,,,, 5   , 48   ,-5.495481,35.88872
0989,,170,989,,EL JADIDA BD EL ALAOUIYNE,,,,,,,,,,, 62   ," 7,970   ",-8.524398,33.23589
0990,,621,990,,BERRECHID HAY TISSIR,,,,,,,,,,, 39   ," 2,085   ",-7.582803,33.274917
0991,,640,991,,TANGER BENDIBANE,,,,,,,,,,, 36   , 839   ,-5.814184,35.753071
0992,,640,992,,TANGER DAR MOUIGNA,,,,,,,,,,, 48   , 958   ,-5.821563,35.758944
0993,,640,993,,TANGER BRANES,,,,,,,,,,, 23   ," 1,679   ",-5.837173,35.762267
0994,,570,994,,OUJDA NAJD,,,,,,,,,,, 1   , 13   ,-1.873794,34.661602
0995,,210,995,,AGENCE MOBILE Errachidia Principal,,,,,,,,,,, -     , -     ,-,-
0996,,640,996,,AGENCE MOBILE TANGER Principal,,,,,,,,,,, -     , -     ,-,-
0997,,41,997,,AGENCE MOBILE  TAROUDANT  Principal,,,,,,,,,,, -     , -     ,-,-
0998,,99,998,,Zaouia Echcheikh Bd Hassan II,,,,,,,,,,, -     , -     ,-5.922575,32.638887
0999,,270,999,,AGENCE MOBILE FES Principal,,,,,,,,,,, -     , -     ,-,-
1000,,430,1000,,AGENCE MOBILE LAAYOUNE Principal,,,,,,,,,,, -     , -     ,-,-
1001,,450,1001,,MARRAKECH ADDOHA,,,,,,,,,,, -     , -     ,-8.075575,31.639602
1002,,550,1002,,AGENCE MOBILE OUARZAZATE Principale,,,,,,,,,,, -     , -     ,-,-
1003,,570,1003,,AGENCE MOBILE OUJDA Principale,,,,,,,,,,, -     , -     ,-,-
1004,,590,1004,,AGENCE MOBILE SAFI Principale,,,,,,,,,,, -     , -     ,-,-
1005,,610,1005,,AGENCE MOBILE SETTAT Principale,,,,,,,,,,, -     , -     ,-,-
1006,,690,1006,,AGENCE MOBILE TAZA Principale,,,,,,,,,,, -     , -     ,-,-
1007,,750,1007,,AGENCE MOBILE TIZNIT Principale,,,,,,,,,,, -     , -     ,-,-
1008,,780,1008,,AGENCE MOBILE CASABLANCA NORD,,,,,,,,,,, -     , -     ,-,-
1009,,780,1009,,AGENCE MOBILE CASABLANCA SUD,,,,,,,,,,, -     , -     ,-,-
1010,,810,1010,,AGENCE MOBILE RABAT PRINCIPAL,,,,,,,,,,, -     , -     ,-,-
1011,,270,1011,,Aarsat Azaytoune,,,,,,,,,,, 20   ," 1,209   ",-5.040423,33.990374
1012,,380,1012,,AGENCE MOBILE KHENIFRA PRINCIPALE,,,,,,,,,,, -     , -     ,-,-
1013,,330,1013,,AGENCE MOBILE KENITRA PRINCIPALE,,,,,,,,,,, -     , -     ,-,-
1014,,810,1014,,RABAT FAL OULED OUMEIR,,,,,,,,,,, 32   ," 2,956   ",-6.849705,33.999317
1015,1015,530,1015,,DAKHLA HAY ESSALAM,,,,,,,,,,, 85   ," 3,900   ",-15.950207,23.690669
1016,1016,430,1016,,LAAYOUNE HAY MOULAY RACHID,,,,,,,,,,, 41   ," 1,633   ",-13.19362,27.145794
1017,1017,780,1017,,CASABLANCA HADJ FATEH ,,,,,,,,,,, 23   ," 2,050   ",-7.682732,33.540563
1020,1020,170,1020,,EL JADIDA BD IBN BADIS,,,,,,,,,,, 47   ," 9,811   ",-8.504317,33.235794
1021,1021,780,1021,,CASABLANCA OUED SEBOU,,,,,,,,,,, 4   , 317   ,-7.681621,33.551231
1022,1022,201,1022,,BENGUERIR HASSAN II,,,,,,,,,,, 16   , 301   ,-7.947930,32.227744
1023,,780,1023,,CASA AL MOUSTAKBAL,,,,,,,,,,, 25   ," 1,021   ",-7.64969,33.52714
1024,,780,1024,,CASABLANCA BOULEVARD TAH,,,,,,,,,,, 8   , 460   ,-7.58103,33.53374
1025,,780,1025,,CASABLANCA BOULEVARD ESSMARA,,,,,,,,,,, 14   , 550   ,-7.59194,33.53864
1026,,815,1026,,SALA EL JADIDA BOUREGREG,,,,,,,,,,, 6   , 368   ,-6.729543,33.995091
1027,,825,1027,,TEMARA OULED METAA,,,,,,,,,,, 27   ," 11,076   ",-6.894948,33.937162
1028,,780,1028,,CASABLANCA AL AMAL,,,,,,,,,,, 2   , 29   ,-7.514559,33.605864
1029,,10,1029,,AGADIR ISLANE,,,,,,,,,,, 11   , 854   ,-9.560110,30.433754
1030,,780,1030,,CASABLANCA ROUDANI,,,,,,,,,,, 10   , 706   ,-7.640374,33.574358
1031,,10,1031,,OULAD TEIMA HAY MOHAMMADI,,,,,,,,,,, 4   , 288   ,-9.215670,30.392512
1032,,170,1032,,EL JADIDA BD MOHAMED RAFII ,,,,,,,,,,, 3   , 105   ,-8.508127,33.254221
1033,,621,1033,,Berrechid Roudani,,,,,,,,,,, 2   , 35   ,-7.575173,33.263988
1034,,450,1034,,TAMANSOURT,,,,,,,,,,, 7   , 139   ,-8.116886,31.748138
